,Rk,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
ToAtt,-0.00816457140690571,-0.237173452219313,0.23629776168621125,-0.08854418293453083,-0.16888169020310326,-0.17234311042024508,-0.1723827323460458,0.12047838371029639,0.31257502420426525,0.22479372192978042,0.1265357497325629,0.06059664140749903,0.04265912926501907,0.13031396388016778,0.02413597974105825,0.04131092985578326,0.034207022193722895,-0.11128098346799184,-0.07325579415215357,-0.07325633046762288,-0.21796402032474582,-0.319935579055354,0.09113400342841432,0.13899462507422194,-0.08540148557528543,-0.23859585264699779,-0.21038400913370545,-0.16860304567996848,-0.22711143035693343,-0.2469482258676504,-0.07469068280863607,0.07506317197863863,0.3157564922224756,-0.06602889191327357,0.28073226804106943,0.2219109389644315,0.09306517511924059,-0.07325579415215357,-0.05545081088855374,-0.09907099487854924,-0.2267138593403841,0.04408532305229767,0.01626744002114443,0.2682317093961445,0.019533993328192233,0.12788120452864404,0.10288117776924449,0.07287137823900372,0.013956939578979553,-0.11128098346799184,0.05130307359194608,0.2638366428417164,0.417897934153371,0.29930258736785165,0.17533472856071486,0.3824810073400632,0.11635269862301491,0.19569892716036666,0.021965409699568374,0.14498418571929195,0.08391553874527202,0.05226434485449631,0.10247033053245702,0.07022088975592844,0.06759868664592662,0.0007643636898990567,0.13973047544440345,0.12205758985022375,0.042351542123294436,0.12603720435810245,0.1359924754027,0.06994269387609801,0.16357797835721305,-0.08614727633579705,0.18441470890135817,0.0922911602053395,-0.15694046164897177,0.1692283927129265,-0.08300604242554506,0.08103351024404558,-0.2643250735179812,-0.11904791427692402,0.07321785647372267,-0.3212783753334389,-0.37559391173453627,0.02307962545275429,0.5604866561021351,0.3713927571799044,0.07312574982222232,1.0,0.781972223157688,0.16012053282368421,0.8347172204513605,0.27798198138833075,0.15199951802662,0.34920930544312184,0.2727505837432069,0.5198033509579628,0.44456161877950756,0.3597297533819864,0.42157939604248,0.3323843734466611,0.13570250916489465,0.5683233480729674,0.030694759055455618,-0.028988814589193876,-0.014303213039867148,0.11008749097517473,0.3286838776969794,0.11914756194118503,0.26823170939614444,0.12205758985022375,0.05933113745811069,-0.025504637471499395,-0.067831818966951,0.1548147517838019,-0.09608097453485569,0.012282698551832413,-0.22045333449690618
ToSuc,-0.0019018268582118557,-0.17105203447319406,0.1710473342973086,-0.07366502758490229,-0.12162508464170273,-0.12467579226622272,-0.12463548606092593,0.08747298737061131,0.2941178371008614,0.2468918941149552,0.11415778802924957,0.04475814419843998,0.03186383934325098,0.13098640316492946,0.016130623561084887,0.029295032937483922,0.03151746331098854,-0.02566518957661698,0.006804162803328499,-0.04917647328998579,-0.10618783800006915,-0.21773881045939147,0.1123218509096052,0.15334948082818653,-0.05201537553403429,-0.13199310870312642,-0.11214475101037179,-0.06248708755026671,-0.11816580089970877,-0.15360673565062155,-0.0018472358510254225,0.0625463295823166,0.24647637632400707,-0.0032526955330986432,0.22125061641129815,0.18289311423008273,0.0783885624667606,0.006804162803328499,0.02522896902231515,-0.0851676789694404,-0.15005782759728975,0.04301551322814348,0.07332763113001617,0.21579534696027414,-0.0027567356323905754,0.08354404533509903,0.07397397798260648,0.03720148098585101,0.01087339917532739,-0.02566518957661698,0.05790709472843914,0.20473072073484716,0.40396334479549534,0.2583731310965194,0.09828466415453416,0.5358056376900143,0.12197399717053732,0.16976346820649277,0.051275596421640784,0.14591290989578934,0.054854895360880826,0.02048650007995263,0.14530889186862664,0.10120963346921183,0.03700326622282223,0.0017665740503922931,0.08920112146749487,0.09694807371839802,-0.04581455864472286,0.19152239731434284,0.05711769290790733,0.01865522183167371,0.07517610173723725,-0.05502939855103196,0.09879846009401247,0.037006279177162184,-0.13065209759766075,0.09772184999892948,-0.03800256936630485,0.05799533814093887,-0.20193452541482843,-0.08611574411649131,0.09303246332651595,-0.24076468446966467,-0.2842045012210956,0.09192414789450283,0.40259836491432527,0.26914011826031276,0.09293988632782335,0.781972223157688,1.0,0.3984901511965775,0.4029849125154711,0.009815798494129849,0.1629556171507728,0.3255058274424859,0.29752056972131646,0.47521122595678206,0.3984942542273321,0.2451937678366098,0.3415202264928822,0.23198196212650032,0.15664839412123882,0.4782950652594225,0.034484943346972975,-0.023917069683688313,-0.01635350654164431,0.04231125409423916,0.16070775388261271,0.11798864635271454,0.2157953469602742,0.09694807371839802,0.03614632644684894,-0.05895611105702381,-0.047627422454477944,0.13379814198068685,-0.11246722764863996,-0.022305302117469922,-0.1765425077436399
ToSuc%,0.003174673839955591,0.01411147810371239,-0.014886567411406855,0.2493321841381835,0.21333860646657607,0.21987924921660143,0.2198337421813458,0.09849891828966832,0.06968619875095494,0.06395782271997925,0.16239027626932834,0.11662217824465275,0.15006775366218628,0.273729386600454,-0.01472292166442769,0.0281894332659467,0.045301562996347404,0.14493781814995113,0.1396731522090976,0.14380638861774087,0.09985219172380033,-0.02714536190519681,0.15855954797866165,0.1737492493294715,0.06540818742974353,0.11362478540726002,0.11851640588033006,0.1451493426886438,0.002967093971559882,-0.058469280865648184,0.21614661823020626,0.022691369206058385,0.05768184844098997,0.18142842424354685,0.040380643593409954,0.012302992285975024,0.14736846254328267,0.1396731522090976,0.1650166032858305,-0.08231950589855774,0.00029100295667603234,0.014906681076604443,0.09981491610427992,0.011357652424675957,0.00511068106797582,0.0009787021041112425,-0.0003618287983617268,-0.00690729599703722,0.04423479197604598,0.14493781814995113,0.012309731594867807,0.045301807594893426,0.12052201744440261,0.08739185607769667,-0.0060276964851133895,0.16427018569009436,0.023617500269985804,0.05674723033913595,0.04449047903971885,0.04666660164595003,0.016401817190905017,0.003485843248276019,0.07372561124282669,0.01867956132141412,0.012017939080436003,0.009114232807125503,0.04576064814197552,0.04329257603768808,-0.028075428266155965,0.13491642278083057,-0.019861263257848802,0.03413808622028422,0.041000074702182934,0.18883259809042413,0.028978979747241503,0.020046151179572112,0.06634836572118388,-0.0077028257340265496,0.1150365848755987,0.08592094575848412,0.046653960779672946,-0.014880507209413018,0.14858908689819317,-0.1831832500397582,-0.0420519018174187,0.2164317809461087,0.05217360153697884,0.021778471669164006,0.1484371814355275,0.16012053282368421,0.3984901511965775,1.0,-0.06013050969983337,-0.17272085736906226,0.15699266773043796,0.16090880084595882,0.15267209576453844,0.1081593445365837,0.08837148779342838,0.028618179869140968,0.044458953814153955,0.017318853409213374,0.17068257386100777,0.05384862768149599,-0.01211794718148461,-0.04132584238453545,-0.0238496393801376,-0.007520316770202139,0.0330141600799618,0.015658605370697756,0.011357652424675957,0.04329257603768806,0.009045330847496367,-0.03329164141026937,0.03489481318813924,0.1433461901704368,0.009216229141827185,-0.03704471839651441,0.06608271322385204
ToTkl,-0.01142620026239457,-0.2120789378089291,0.2110062709215936,-0.0729542246540008,-0.1550218802573908,-0.1570355422750482,-0.15712737243793515,0.10837137681476877,0.19298773177995499,0.12761479207340032,0.09427494865629621,0.05550055414521666,0.04038788790407434,0.08017444491378015,0.02274316995115797,0.038237047841083296,0.027027567225635492,-0.15198834252220972,-0.12115602374379204,-0.08988280714479917,-0.24813289128960372,-0.305440537936878,0.042424492634463414,0.08415875548472361,-0.07673247431083173,-0.2641676130274314,-0.23447610111558287,-0.2231606424106761,-0.24019776975127094,-0.24998545415775952,-0.10842600188502956,0.06459661770593604,0.2611859638692636,-0.10289450509170497,0.24476487352846896,0.1811305068593165,0.04551161356175022,-0.12115602374379204,-0.10774933036090921,-0.08907868980127275,-0.2163238097555526,0.032412043143797815,-0.023841676679563762,0.21609853788878247,0.016900202119883783,0.11051933162950212,0.08915383765688861,0.06297006543614793,0.014932379023791041,-0.15198834252220972,0.04074006650862283,0.1956890067421063,0.2877198707624933,0.24497359273138888,0.12423280995760472,0.15209704270532487,0.07314031914733417,0.13414884353853546,-0.008668595063006202,0.10999828441865592,0.0843760701432601,0.058076093083033825,0.0455192363728908,0.03626696510489277,0.06515803776305225,-0.0028000059241346993,0.09631379197093266,0.03058883106012683,0.04553945415681758,0.01662034309390123,0.17265330357086134,0.05517717072341164,0.1383111994714254,-0.08657545539576302,0.16006331044382427,0.0685807302191084,-0.1775933387667982,0.1526802962757015,-0.0905393540181536,0.042022091367859546,-0.23330180927891106,-0.10584154247693284,0.018949719746641995,-0.28109571923022564,-0.33749280165755985,-0.044351552444774005,0.4988773822106624,0.32696244060685525,0.0188863964065413,0.8347172204513605,0.4029849125154711,-0.06013050969983337,1.0,0.49182816787119005,0.08150645150328682,0.2443687256794506,0.1532053661820495,0.38137758971126906,0.3346163801395091,0.32062292965781497,0.3681789332787859,0.26080464827762645,0.06556464374305974,0.4646457113100846,0.0256922953484033,-0.02913014102377209,-0.021676324449900395,0.141723643663664,0.2237808132223997,0.09743575745686309,0.21609853788878247,0.030588831060126834,0.056732912231873024,0.0071020303905078,-0.06413198023653635,0.08359710307213805,-0.09104847361784378,0.021514008185793562,-0.1986312422326138
ToTkl%,-0.03284971292274872,-0.06684615496130024,0.06596266295345564,0.20003399563915242,0.07051357967813973,0.07031587133309052,0.07034808481071352,0.16779568023040956,0.1373445962900737,0.08586704460845611,0.23688372521476236,0.10354202055643681,0.12781167206730265,0.3240820902972319,0.030441760770876045,0.07917626923039596,0.06826946293914195,-0.08618612508612665,-0.06986821482051228,-0.016871387295830223,-0.1901774281307351,-0.2888456069089148,0.08231576450625191,0.11848856593271284,-0.029684892361696937,-0.1710142343643536,-0.13615151014206422,-0.0904406002773694,-0.2462843142219915,-0.278616057074567,0.05283591495639534,0.0595269215115039,0.16535012964256407,0.013250891894690486,0.1321656637400986,0.08840909931547307,0.09189271493388597,-0.06986821482051228,-0.0648900971631918,-0.03946497856995656,-0.1986515175136759,0.015915974179999497,-0.016236716919787644,0.13900029445027015,0.12975404811554633,0.08718120033182905,0.06377962443610886,0.059696588946766146,0.026227384291883468,-0.08618612508612665,0.024882907658499147,0.13507701388617113,0.16608194649908287,0.17457829316008341,0.06877990395288511,0.007096480909133086,0.030027680580780165,0.06257146482712167,-0.004680356818040635,0.07028748785019216,0.07377142229590171,0.08300837897666727,0.0011030696245445148,-0.009207226149330752,0.08763873605781496,0.010904694921156593,0.06325285117433929,0.016442798808671596,0.03044301976508728,0.030186630531540064,0.08158844961596047,0.05106030487687981,0.0859664052142756,0.09012521478693851,0.08205466374833695,0.04654277660470433,-0.09340603725152405,0.0916932169980807,-0.01550843480157998,0.04604585377598894,-0.09848074651507539,-0.08595732867857188,0.0013866343402518613,-0.35176541972916003,-0.30671854524513775,0.057774010153237104,0.28820633059023837,0.19741357812804816,0.001211466957570424,0.27798198138833075,0.009815798494129849,-0.17272085736906226,0.49182816787119005,1.0,-0.007225919060273051,0.017744831573715536,-0.04305635745306975,0.13351646061039707,0.12530446072091309,0.1308255957107057,0.1782440581038887,0.10807335440457264,0.028698631436627448,0.23370941268140247,0.007382443387461219,-0.04900832454454574,-0.03484907657005869,0.10887269151978446,0.08044331354447562,0.10173961341490585,0.13900029445027015,0.016442798808671586,0.07095391856310843,0.039782849962121204,-0.042623327097271194,0.07858716110994529,0.01608281467166058,0.056149962706485125,-0.035832892880037374
Carries,-0.01876078307075956,-0.0193900392393455,0.018571646729668444,0.04835083437754087,0.05468050786069259,0.05912572242575304,0.05893202749966685,-0.06329963387398864,0.029832086909968313,-9.597208536699102e-05,0.02971147926192547,0.013278599420289146,0.03150966761346354,0.170385280299843,0.0478523250919882,-0.03527415570871925,-0.03280845837356205,0.8666735022197264,0.8669624007730313,0.4537139126724894,0.7788368226463356,0.442956046299488,0.7670383697933921,0.7594953495615998,0.3179996907988613,0.7228810571969994,0.7379014510093893,0.3416644353526231,0.4213446672125731,0.2677217423766158,0.3146711701387246,0.02666543720068925,0.18060135212911965,0.6242483519027221,0.23597328679444485,0.1448988493503302,0.6141940937146073,0.8669624007730313,0.890457116502404,0.0741100965393663,0.22364016715867086,0.0999178775029945,0.33911991040699946,0.1970777990424439,0.09252341091169212,0.11881200424740859,0.10326996361823085,0.07319916872031808,0.010249436341304426,0.8666735022197264,0.10905348646763392,0.15639086101923907,0.21757602867141043,0.23084207544775265,0.1317457104906634,0.019129772348316913,0.03997440861788489,-0.024076164524046165,-0.0057110850616091825,0.04169847735020784,0.0364663675873856,0.04815394936764261,0.016920249733542395,0.014194654580402088,-0.02959855644775329,0.004010556941360749,0.16116132571897335,0.1356674478898084,0.13192785402318885,0.12621781473483606,0.01949463190464489,0.16440577489898095,0.1887709801993539,0.15574834925499706,0.12578792319758245,0.10615130533853792,0.09531430251222488,0.07299042982277476,0.29260748599705166,0.2551972962677709,0.08199678873801393,0.05687754299502954,0.8801146431787586,-0.07490609515484101,0.2784278639695719,0.7799722102862264,0.2941474135070387,0.007953691830604692,0.8800258917758234,0.15199951802662,0.1629556171507728,0.15699266773043796,0.08150645150328682,-0.007225919060273051,1.0,0.8541674612463167,0.7515485677201225,0.31945785206843763,0.4033570278082859,0.07029111808624634,-0.016540096065885336,0.09485214746011657,0.9241642835244629,0.125402312023487,-0.025676909224460844,0.03027290227254861,0.003886833901221949,0.06794255285841014,0.08825269422861666,-0.14689878822006702,0.19707779904244388,0.13566744788980847,-0.039271511972504176,0.005071794700414688,0.034107909791080374,0.42983679141593906,-0.0043805710647131435,-0.12397453953919602,0.06989490218214761
CarTotDist,-0.009310311662479332,-0.09888010259587794,0.0971479694131074,0.028027175460381637,0.016022723576563046,0.02046632684134201,0.020335253569697294,-0.028338845220060627,0.11602638374497358,0.04893680637896822,0.04359208546678873,0.01969940132000746,0.02650080440535136,0.16531265180683344,0.03605413928878203,-0.029825235797016365,-0.0325603854858104,0.6464137792875916,0.6636091358952485,0.31453677783294054,0.5667710746535615,0.294345455177372,0.5923146531972274,0.5927077657535446,0.23478504173454784,0.5154463844844238,0.54165329984974,0.237225892905542,0.3015572641067413,0.1717067795713775,0.24335322694660202,0.08221100736936277,0.2612584618072839,0.4434518403622424,0.26168606938797717,0.1736510918339928,0.49125449884670747,0.6636091358952485,0.6847493354139217,0.039014193216010996,0.1258399669821555,0.10712822950847072,0.29206501188451733,0.2503535564368261,0.06685323765496937,0.12438317255523446,0.1046251193726618,0.07587417840141937,0.005070844929550474,0.6464137792875916,0.12241965324072712,0.23186001452523408,0.32420528789909364,0.3110504873800299,0.1518844031174139,0.10606096467082035,0.06867999999723531,0.056617797832583666,0.02196987022051027,0.135672778318285,0.11407996682421498,0.063974862357282,0.049478571767313635,0.05346252217096359,-0.003319930180837574,0.014453055488606545,0.10865637302953615,0.06656392470294153,0.07259137314405271,0.08614973728856998,0.04449980879224558,0.12158822838160432,0.15962894367683098,0.0901299635470661,0.12453732766543482,0.05182042808160991,0.018601785585017447,0.047933737822634125,0.21765486647184448,0.18060528297650025,-0.03266073177534901,0.018513653372396396,0.6957692717575342,-0.11748063345182282,0.141107875457929,0.5761351533208634,0.3892614749679654,0.106266969182404,0.695721268855078,0.34920930544312184,0.3255058274424859,0.16090880084595882,0.2443687256794506,0.017744831573715536,0.8541674612463167,1.0,0.9082788253455996,0.6014274158613577,0.5765365233983772,0.246422047079095,0.04221281028797747,0.16663548957282656,0.7516967979549583,0.259178887310519,-0.030562768032848516,-0.016724750806303857,-0.0035020695635182755,0.037420343791089106,0.11429248670844021,-0.09232597747092716,0.2503535564368261,0.0665639247029415,-0.004209572856556824,0.006909856936831122,0.002441051801529694,0.3892073085449717,-0.05172873810192303,-0.13347017488152801,-0.0006835634852805279
CarPrgDist,0.007020796892361733,-0.05310075059515883,0.05228449282838624,0.03976735530665371,0.05645333982668338,0.0615153676313246,0.06136228527558112,-0.0627673828199302,0.05118329708069146,-0.01605727631841674,-0.0026956418679536832,-0.015894534038056234,0.002723716066641855,0.11529877454390429,0.030811136134930077,-0.049849464985162815,-0.05080070903095987,0.6188453841290944,0.6404508981979756,0.2840586748071522,0.5775657859180758,0.37579101002891746,0.5252450086341937,0.5226564155110813,0.22388774537576325,0.5216432198458264,0.5423533564500425,0.25789560956851754,0.35759309832556285,0.24209282450370315,0.2337257956227317,0.11286010557112666,0.2477949033548322,0.4007108213207344,0.2619306198376482,0.18819658444603302,0.42838460771661196,0.6404508981979756,0.6457530394836926,0.10585247895434438,0.18226470212774865,0.11894027798283102,0.31963971104689826,0.2242960684433194,0.09510596928794236,0.09363093275215512,0.07690932855254981,0.06506323042000749,-0.003345717264929831,0.6188453841290944,0.09848653999114093,0.2020396553762306,0.2871924986777851,0.2794297230333066,0.14708945001892113,0.11573996029267283,0.02958069080081938,0.02956693690487658,0.010436581987723058,0.1377467459304792,0.1273271937113711,0.04955912646788236,0.03543397807893622,0.05207369229553642,-0.010447730185538115,0.01111983152842533,0.06136895408506275,0.016068443489085506,0.04250165534960901,0.04918167509306262,0.02121244188459587,0.1001645252365525,0.10047278588604877,0.11176505278462608,0.053822604837065226,-0.00022860908105915354,0.01880065739660167,-0.008524889558616093,0.20594966179967358,0.13662705513214543,0.01739963020181743,0.05174790977717858,0.6451471192180419,-0.008193184622838802,0.24168683775616623,0.49510010630499035,0.28521169702482635,0.03707655381358985,0.6451575685869314,0.2727505837432069,0.29752056972131646,0.15267209576453844,0.1532053661820495,-0.04305635745306975,0.7515485677201225,0.9082788253455996,1.0,0.6404819576873972,0.5665853700113063,0.22317956219027774,-0.04201283797730679,0.04968422721734555,0.670324775885353,0.1861813154993647,-0.05211393978356009,-0.016388747090271265,-0.0013749365136641832,-0.05713557795496985,0.027800660981763908,-0.08628682998444578,0.2242960684433194,0.016068443489085503,-0.010121731083740926,0.002399206255624015,0.018586962305115348,0.31428190062617856,-0.05504351216782689,-0.18157166073728348,0.04850840887173353
CarProg,-0.002109577839950427,-0.1515728835361862,0.15054350061996427,-0.022540232613179917,-0.10535148692645939,-0.10614841216838143,-0.10619548545692534,0.10904666479581522,0.3278182453636372,0.2097684754279554,0.1298996453156603,0.057612060522335334,0.054279450012963054,0.19713689884944552,0.09123338530238967,0.03467660872032951,0.03798186362738292,0.11745059276048701,0.182179021316181,-0.04330749218591748,-0.008732354662111592,-0.1600553826995418,0.2773319466139168,0.32292666611970433,-0.03591952567561452,-0.041598335362289615,0.0175505470087873,-0.07757801216486533,-0.09700834098409751,-0.1587122616925409,0.034229875928528476,0.15010073191111464,0.42198148642231936,0.09232946111043602,0.41243984741086187,0.29676373999123434,0.25311721356646144,0.182179021316181,0.18286429295198744,0.018688548167394355,-0.1629708304022171,0.13538894249141586,0.09590440839266506,0.39915865866847694,0.13551621064914246,0.18542968094565984,0.13812592675077473,0.14013801549942384,0.020164033427914386,0.11745059276048701,0.17714637045072285,0.3784640461361609,0.5060947740196836,0.4573204256134359,0.17914565138789917,0.20895149251089581,0.14912267766689496,0.18218352271038118,0.0632113398592026,0.24165864433789058,0.1863958696944106,0.08585863951889582,0.09342932319337177,0.10073529694380502,0.08054646945620715,0.0373565823278617,0.07704219869745609,0.01667244945538571,0.011063621323481132,0.033199954348189634,0.15776817317015268,0.06124092971672668,0.10378410498460242,-0.014552682940666783,0.09945944533643482,-0.010286660353007359,-0.16650399034390753,0.06234057889452935,-0.012195913801281688,0.058756148742173074,-0.22655937955759836,-0.10765346050168992,0.2589716061213945,-0.3140369937648414,-0.2867899841572811,0.14851930983224224,0.6367103382484134,0.3960485852996093,0.25882721766188777,0.5198033509579628,0.47521122595678206,0.1081593445365837,0.38137758971126906,0.13351646061039707,0.31945785206843763,0.6014274158613577,0.6404819576873972,1.0,0.6373108985402306,0.5401504496862193,0.26084032840083976,0.26839947890108684,0.3323329825037357,0.5687940705697693,-0.022398240169015225,-0.02860063321037193,-0.008273394838933565,0.04866087425048362,0.17550607193975773,0.09191642030538347,0.399158658668477,0.016672449455385718,0.08889435325819821,-0.03483911677370041,-0.05524279706283675,0.19369140963799159,-0.10506700329849748,-0.04573585228720408,-0.17685161052178217
Car3rd,-0.014669115665920437,-0.09935861241567807,0.10037895497170783,-0.026755246589994765,-0.09677056245415731,-0.09817466963053012,-0.09825049233431747,0.06176672557421678,0.2317108669243754,0.2020050301667361,0.09957642426474207,0.03447755449270912,0.029732049034107366,0.18772770761016538,0.08402432243152966,0.018952943004307533,0.02318590918974632,0.22580148219154209,0.26211864398592544,0.05478200170345996,0.09984816249118288,-0.0932068390343772,0.35599564488539565,0.377605363207078,0.03991843980510898,0.050671648704753006,0.09929740227743145,-0.03963977089467923,-0.02136620417032251,-0.09586470475443343,0.05339663043813784,0.15266985547140197,0.4729332464673484,0.17728864996343083,0.3745501024511787,0.2738383140776173,0.29489996772896665,0.26211864398592544,0.2619154197761167,0.04125188828698381,-0.06958259181322246,0.16418841228716524,0.1523983167235185,0.38836292760165725,0.13812852254349087,0.16641371391612464,0.12999474915017797,0.11204560567164996,0.02005852532396386,0.22580148219154209,0.1645949749513604,0.318827363936607,0.48388779206004656,0.4290969379816148,0.267439828996534,0.19210126082981333,0.10307055212240442,0.13575661126304578,0.04145034931171987,0.20027957124059734,0.1783591688310796,0.08408029523001401,0.09882801389050155,0.043101338071953585,0.037218116583257646,0.031196722751009216,0.11177865294360147,0.08143502808988984,0.006690714546402446,0.09580531844152346,0.17190948314057067,0.09853781206501282,0.1565505420458117,0.005845562281888516,0.14359591378274844,-0.006463555999067008,-0.14327433798408482,0.056261965452044975,0.0070583816726581,0.09540702695708689,-0.18051239611158387,-0.09080396943648739,0.32644898985443815,-0.28794891454408916,-0.2422553699650406,0.2444099875421267,0.5927424006719497,0.2580395486341714,0.32632678230732914,0.44456161877950756,0.3984942542273321,0.08837148779342838,0.3346163801395091,0.12530446072091309,0.4033570278082859,0.5765365233983772,0.5665853700113063,0.6373108985402306,1.0,0.28923686113263775,0.20393504529274478,0.26201729610253643,0.40571698214811447,0.4460785910170806,-0.001263411297116355,0.058571117466733186,-0.0067582862132173965,0.05650080950118966,0.14973219860671777,0.050360288494256465,0.38836292760165725,0.08143502808988985,0.026045755318614392,0.003932940926220638,-0.04588290028134334,0.19176092736156952,-0.06582881869788404,0.00173297641156663,-0.14081174204619404
CPA,-0.005517557156482855,-0.15236915918696575,0.14942091206989944,0.0024134593957784475,-0.07905427497949244,-0.07918226353613743,-0.0792103009951539,0.20514314007026485,0.45282224524411463,0.3490568824315043,0.15426098690912124,0.11272618412893802,0.09953166376690137,0.09647004010683626,0.017760489832621615,0.08813034402575608,0.08641658988567176,-0.11665880284335267,-0.08845626541828537,-0.13107437695380753,-0.21534134078410702,-0.27251003914690614,0.06270585370198564,0.10329764876355704,-0.09828404669209169,-0.21008373821590073,-0.1936607065243331,-0.1044566740599116,-0.24856302005038527,-0.25432559204501,-0.07810357141812914,0.09481335866241637,0.24256249549891623,-0.12037015355678224,0.22133688780903688,0.027739348843078753,0.009202238508617365,-0.08845626541828537,-0.07075373703921686,-0.0994030419466192,-0.23278294559405924,0.09002852988339251,-0.06856796307413184,0.15932472231361466,-0.030593278080979797,0.11961788049760352,0.11189277732679245,0.04198284740961797,0.00608472191156079,-0.11665880284335267,0.024449750976990415,0.250768960343434,0.3842343676264165,0.31227748339288364,0.057401605407916806,0.18590993917231258,0.26614949309531344,0.1755696290233282,0.016767544621908805,0.29376686329510865,0.16037618297047868,0.0686470751431656,0.1573144682238199,0.19573363574323385,0.10195686771451694,0.03443547636785496,0.027802176784126123,-0.016410543556289795,-0.08789934534926572,0.0774106583088761,0.13847898865395167,-0.03984878490230446,-0.009032365482152365,-0.06668474313864894,0.02723599065492752,-0.05706769538057562,-0.16775239219104637,0.012236768833159394,-0.10356282208355123,-0.019961627455637225,-0.22739466371731212,-0.10412031572621105,-0.008352537932435195,-0.23777270711548673,-0.3216709225376852,-0.0864139305035571,0.4752565962648831,0.5731135266943138,-0.00856392316913842,0.3597297533819864,0.2451937678366098,0.028618179869140968,0.32062292965781497,0.1308255957107057,0.07029111808624634,0.246422047079095,0.22317956219027774,0.5401504496862193,0.28923686113263775,1.0,0.2646001871056539,0.34304210117308365,0.10475289036729703,0.4444943024456051,-0.0017093494523323684,-0.01949947042068413,-0.01273766283087885,0.014416852254318626,0.12844831082744795,0.166016185951753,0.1593247223136147,-0.016410543556289785,0.13107499728384409,-0.058848001753929284,-0.05207551271089492,0.01069407802682576,-0.06683059180109789,0.03858271546893611,-0.16984072893112617
CarMis,-0.0400473742969627,-0.1675346415729225,0.16862355433231405,-0.08491860161761927,-0.19426915167844352,-0.19658572155476842,-0.19668368262494532,0.1498321326816251,0.2931247018905708,0.2018058321580403,0.10838119127941666,0.05721129380560511,0.05272029575528669,0.0667602574865694,-0.0039043135691604306,0.08231286187271912,0.0898443351225434,-0.25628675335431844,-0.22815027816095187,-0.17981024678829022,-0.3534988729150926,-0.4143470854569945,-0.05654545479039886,-0.0016792857514377599,-0.2042190600684217,-0.3323948736380504,-0.3007433578313757,-0.24757706173059738,-0.35103227442841006,-0.3613059196335845,-0.1398353513642106,0.024932749922995618,0.19436557920142236,-0.08008737597143765,0.17014438301771445,0.04664696637407506,0.05022361219295977,-0.22815027816095187,-0.19772828161154943,-0.1891780302127334,-0.31137523069251477,0.06139001897684138,-0.05988676545947682,0.1254010805958839,-0.08063088923405151,0.11438976006434562,0.055834842729830116,0.125041692566112,-0.007584542848469858,-0.25628675335431844,0.05972067837546207,0.09693310596322184,0.26580762295460075,0.19088333628674364,0.06301509723812135,0.18843805483131187,0.11378760802937443,0.19412883153886873,0.07975690210127288,0.07732751303292719,0.06008471298712802,0.015128613807430972,0.06282432556278188,-0.003643786209690001,0.09629014285198886,0.05378836821694894,0.15847456016028064,0.17601881852748563,0.029695906076448713,0.14299062626711348,0.19148081669178416,0.03151959240643116,0.09962539606590919,-0.11990474296364408,0.12379371952897227,0.15586287061338033,-0.17671267026450949,0.24686341505061749,-0.11614816627880827,0.08270248925377341,-0.2334022848358565,-0.1352149110324213,-0.05017974955986166,-0.3266587225005491,-0.44110910439447654,-0.03131541217259273,0.46754961425201946,0.4215633144813854,-0.050398829932408865,0.42157939604248,0.3415202264928822,0.044458953814153955,0.3681789332787859,0.1782440581038887,-0.016540096065885336,0.04221281028797747,-0.04201283797730679,0.26084032840083976,0.20393504529274478,0.2646001871056539,1.0,0.38532009709125514,0.021686921024716834,0.4608100960372059,0.06061653674563483,0.045156438909386344,0.006116323505034306,0.32595983370276105,0.30945301367289807,0.18584312834335326,0.1254010805958839,0.17601881852748563,0.11081244717120822,-0.06796818832550627,-0.07498101697705183,0.038436714221492495,0.03316052832362196,0.23656882167424406,-0.24513705918188214
